batch_id,cum_mean_dist,cum_std_dist,cum_cutoff
111,0.7166492938995361,0.1667289435863495,0.8833782374858856
112,0.7151265144348145,0.16756777465343475,0.8826942890882492
113,0.7150055766105652,0.16781456768512726,0.8828201442956924
114,0.7147141098976135,0.16763077676296234,0.8823448866605759
115,0.7143908739089966,0.16796302795410156,0.8823539018630981
116,0.7144142389297485,0.16806067526340485,0.8824749141931534
117,0.7147794961929321,0.16796793043613434,0.8827474266290665
118,0.7146866917610168,0.168033629655838,0.8827203214168549
119,0.7148551940917969,0.1678656041622162,0.8827207982540131
120,0.7148166298866272,0.16766582429409027,0.8824824541807175
121,0.715275228023529,0.1675521433353424,0.8828273713588715
122,0.7150803208351135,0.1677687019109726,0.8828490227460861
123,0.7150223255157471,0.16793055832386017,0.8829528838396072
124,0.7142767310142517,0.16867458820343018,0.8829513192176819
125,0.713720977306366,0.16856566071510315,0.8822866380214691
126,0.713521420955658,0.16829930245876312,0.8818207234144211
127,0.7141013145446777,0.16826513409614563,0.8823664486408234
128,0.7147126197814941,0.16818495094776154,0.8828975707292557
129,0.7141306400299072,0.16820430755615234,0.8823349475860596
130,0.7139225602149963,0.16801705956459045,0.8819396197795868
131,0.7130550742149353,0.16809296607971191,0.8811480402946472
132,0.7122280597686768,0.16821910440921783,0.8804471641778946
133,0.7119998931884766,0.168043315410614,0.8800432085990906
134,0.7114126086235046,0.16780535876750946,0.8792179673910141
135,0.7114261984825134,0.1676730364561081,0.8790992349386215
136,0.7120405435562134,0.16785496473312378,0.8798955082893372
137,0.7127529978752136,0.1678435355424881,0.8805965334177017
138,0.7129102349281311,0.16799163818359375,0.8809018731117249
139,0.7130982279777527,0.16772812604904175,0.8808263540267944
140,0.7137370109558105,0.167533278465271,0.8812702894210815
141,0.7143918871879578,0.16743172705173492,0.8818236142396927
142,0.7144287824630737,0.16728678345680237,0.8817155659198761
143,0.7146315574645996,0.16720129549503326,0.8818328529596329
144,0.7143109440803528,0.1674516499042511,0.8817625939846039
145,0.714293360710144,0.16741138696670532,0.8817047476768494
146,0.7147279381752014,0.16717542707920074,0.8819033652544022
147,0.7147251963615417,0.16726543009281158,0.8819906264543533
148,0.7150672674179077,0.16712141036987305,0.8821886777877808
149,0.7147389054298401,0.16707243025302887,0.881811335682869
150,0.7148311138153076,0.166716530919075,0.8815476447343826
151,0.7149887681007385,0.16650241613388062,0.8814911842346191
152,0.7146922945976257,0.16668011248111725,0.881372407078743
153,0.7138839364051819,0.1667603701353073,0.8806443065404892
154,0.7133876085281372,0.1668321192264557,0.8802197277545929
155,0.7127603888511658,0.16701218485832214,0.8797725737094879
156,0.7123250365257263,0.1675005555152893,0.8798255920410156
157,0.7118292450904846,0.16757003962993622,0.8793992847204208
158,0.7115024328231812,0.16760000586509705,0.8791024386882782
159,0.71114182472229,0.16806869208812714,0.8792105168104172
160,0.7109876275062561,0.16814950108528137,0.8791371285915375
161,0.7109053730964661,0.1680838018655777,0.8789891749620438
162,0.711018443107605,0.16820484399795532,0.8792232871055603
163,0.7111188769340515,0.16797301173210144,0.879091888666153
164,0.7111398577690125,0.16795755922794342,0.8790974169969559
165,0.7114850878715515,0.167981818318367,0.8794669061899185
166,0.711950957775116,0.16771593689918518,0.8796668946743011
167,0.7125963568687439,0.16754423081874847,0.8801405876874924
168,0.7131540179252625,0.16738566756248474,0.8805396854877472
169,0.71358722448349,0.1671651154756546,0.8807523399591446
170,0.7144002318382263,0.16707530617713928,0.8814755380153656
171,0.7149628400802612,0.1669914722442627,0.8819543123245239
172,0.7155295610427856,0.166856050491333,0.8823856115341187
173,0.7153463959693909,0.16682250797748566,0.8821689039468765
174,0.7152035236358643,0.16660551726818085,0.8818090409040451
175,0.7149978876113892,0.167047381401062,0.8820452690124512
176,0.7144364714622498,0.16766558587551117,0.8821020573377609
177,0.7145445942878723,0.16755086183547974,0.882095456123352
178,0.714962363243103,0.16736935079097748,0.8823317140340805
179,0.7149210572242737,0.16725225746631622,0.8821733146905899
180,0.7147276401519775,0.16752852499485016,0.8822561651468277
181,0.7141253352165222,0.16782218217849731,0.8819475173950195
182,0.7133311033248901,0.16817569732666016,0.8815068006515503
183,0.7134791016578674,0.16805483400821686,0.8815339356660843
184,0.7135283350944519,0.167784184217453,0.8813125193119049
185,0.7132935523986816,0.16744877398014069,0.8807423263788223
186,0.7129768133163452,0.16744446754455566,0.8804212808609009
187,0.7125599384307861,0.16724878549575806,0.8798087239265442
188,0.712078332901001,0.16718289256095886,0.8792612254619598
189,0.7120693922042847,0.1672678291797638,0.8793372213840485
190,0.7114295363426208,0.16770058870315552,0.8791301250457764
191,0.7111068367958069,0.16747136414051056,0.8785782009363174
192,0.7112199664115906,0.16719487309455872,0.8784148395061493
193,0.7113505601882935,0.1669093370437622,0.8782598972320557
194,0.7114728689193726,0.16683073341846466,0.8783036023378372
195,0.7115276455879211,0.16651879251003265,0.8780464380979538
196,0.7115855813026428,0.16645856201648712,0.8780441433191299
197,0.7118300795555115,0.16635817289352417,0.8781882524490356
198,0.7117559313774109,0.16633670032024384,0.8780926316976547
199,0.7118575572967529,0.16641512513160706,0.87827268242836
200,0.7126492857933044,0.1664319932460785,0.8790812790393829
201,0.7128212451934814,0.1661628931760788,0.8789841383695602
202,0.7129037976264954,0.16603368520736694,0.8789374828338623
203,0.7126991748809814,0.16607506573200226,0.8787742406129837
204,0.7122350335121155,0.16637606918811798,0.8786111027002335
205,0.7117185592651367,0.16667160391807556,0.8783901631832123
206,0.7114740014076233,0.1668720543384552,0.8783460557460785
207,0.7110109329223633,0.16717813909053802,0.8781890720129013
208,0.7106568813323975,0.16739100217819214,0.8780478835105896
209,0.7102451324462891,0.16724543273448944,0.8774905651807785
210,0.7100281119346619,0.16729511320590973,0.8773232251405716
211,0.7093976140022278,0.16752421855926514,0.8769218325614929
212,0.7089439630508423,0.16769939661026,0.8766433596611023
213,0.7081599235534668,0.1682286560535431,0.8763885796070099
214,0.7076705098152161,0.1686607450246811,0.8763312548398972
215,0.707382321357727,0.16865991055965424,0.8760422319173813
216,0.7068465352058411,0.16884563863277435,0.8756921738386154
217,0.7063241004943848,0.16902944445610046,0.8753535449504852
218,0.7057709097862244,0.16904857754707336,0.8748194873332977
219,0.7052890658378601,0.16909486055374146,0.8743839263916016
220,0.7049611806869507,0.16896094381809235,0.873922124505043
221,0.7049424052238464,0.16887007653713226,0.8738124817609787
222,0.7043983340263367,0.16928622126579285,0.8736845552921295
223,0.7040133476257324,0.1693682223558426,0.873381569981575
224,0.7030816674232483,0.16990025341510773,0.872981920838356
225,0.7027612328529358,0.1700422614812851,0.8728034943342209
226,0.7022759318351746,0.17023159563541412,0.8725075274705887
227,0.7017438411712646,0.1704716980457306,0.8722155392169952
228,0.701413094997406,0.17051279544830322,0.8719258904457092
229,0.700701892375946,0.17095087468624115,0.8716527670621872
230,0.7000155448913574,0.17126448452472687,0.8712800294160843
231,0.6991667747497559,0.1719062179327011,0.871072992682457
232,0.6986454129219055,0.1723828911781311,0.8710283041000366
233,0.6979767084121704,0.1726769357919693,0.8706536442041397
234,0.6973218321800232,0.17315353453159332,0.8704753667116165
235,0.696256697177887,0.1740739941596985,0.8703306913375854
236,0.6955388784408569,0.17454738914966583,0.8700862675905228
237,0.6951197981834412,0.17459170520305634,0.8697115033864975
238,0.6950567960739136,0.17441943287849426,0.8694762289524078
239,0.6950467824935913,0.17435194551944733,0.8693987280130386
240,0.6948885321617126,0.17431046068668365,0.8691989928483963
241,0.6948543787002563,0.174096018075943,0.8689503967761993
242,0.6945936679840088,0.17418207228183746,0.8687757402658463
243,0.6942268013954163,0.1743057370185852,0.8685325384140015
244,0.6937761902809143,0.17432546615600586,0.8681016564369202
245,0.6932833790779114,0.17433179914951324,0.8676151782274246
246,0.6929481625556946,0.17434802651405334,0.8672961890697479
247,0.6926383972167969,0.17438440024852753,0.8670227974653244
248,0.6922272443771362,0.17451445758342743,0.8667417019605637
249,0.6920672059059143,0.17437554895877838,0.8664427548646927
250,0.6918820738792419,0.17422336339950562,0.8661054372787476
251,0.6914841532707214,0.17427758872509003,0.8657617419958115
252,0.6911229491233826,0.17433853447437286,0.8654614835977554
253,0.6906039118766785,0.17459778487682343,0.8652016967535019
254,0.6901028752326965,0.17467564344406128,0.8647785186767578
255,0.689656674861908,0.1750659942626953,0.8647226691246033
256,0.6890600323677063,0.17529810965061188,0.8643581420183182
257,0.6887703537940979,0.1751992106437683,0.8639695644378662
258,0.6881380677223206,0.1755523979663849,0.8636904656887054
259,0.687887966632843,0.1754356026649475,0.8633235692977905
260,0.6876032948493958,0.1754572093486786,0.8630605041980743
261,0.6873074173927307,0.1756683737039566,0.8629757910966873
262,0.6868725419044495,0.17579032480716705,0.8626628667116165
263,0.6863985657691956,0.1760873645544052,0.8624859303236008
264,0.6862294673919678,0.17615580558776855,0.8623852729797363
265,0.6860753297805786,0.17615745961666107,0.8622327893972397
266,0.6854625940322876,0.1765909194946289,0.8620535135269165
267,0.6846858859062195,0.1772143691778183,0.8619002550840378
268,0.6845951080322266,0.17720794677734375,0.8618030548095703
269,0.6845825910568237,0.1770538091659546,0.8616364002227783
270,0.6846994757652283,0.17697758972644806,0.8616770654916763
271,0.6847096085548401,0.17720681428909302,0.8619164228439331
272,0.6846722960472107,0.1770903617143631,0.8617626577615738
273,0.6845858097076416,0.17714281380176544,0.861728623509407
274,0.6844859719276428,0.17694860696792603,0.8614345788955688
275,0.6841644644737244,0.1768987476825714,0.8610632121562958
276,0.6838809251785278,0.17713749408721924,0.8610184192657471
277,0.6835838556289673,0.1771606206893921,0.8607444763183594
278,0.6829204559326172,0.1774812936782837,0.8604017496109009
279,0.682487964630127,0.1775360107421875,0.8600239753723145
280,0.6819599866867065,0.17782583832740784,0.8597858250141144
281,0.6817229390144348,0.17768657207489014,0.859409511089325
282,0.6815845966339111,0.177615225315094,0.8591998219490051
283,0.681586503982544,0.1775418370962143,0.8591283410787582
284,0.6813914179801941,0.1776309609413147,0.8590223789215088
285,0.6812348961830139,0.17748704552650452,0.8587219417095184
286,0.6810463666915894,0.17770129442214966,0.858747661113739
287,0.6807529330253601,0.177695170044899,0.8584481030702591
288,0.6805979609489441,0.17770138382911682,0.8582993447780609
289,0.6802093386650085,0.1777387112379074,0.857948049902916
290,0.680033802986145,0.17772680521011353,0.8577606081962585
291,0.6798999905586243,0.1776462346315384,0.8575462251901627
292,0.6798503994941711,0.1775994747877121,0.8574498742818832
293,0.6797785758972168,0.17740602791309357,0.8571846038103104
294,0.6798370480537415,0.17726744711399078,0.8571044951677322
295,0.6795874238014221,0.17723914980888367,0.8568265736103058
296,0.6796891093254089,0.17731374502182007,0.857002854347229
297,0.6791009306907654,0.17757435142993927,0.8566752821207047
298,0.6784574389457703,0.17796236276626587,0.8564198017120361
299,0.6782652139663696,0.17799846827983856,0.8562636822462082
300,0.6780820488929749,0.17796695232391357,0.8560490012168884
301,0.6777726411819458,0.1779974102973938,0.8557700514793396
302,0.6774753332138062,0.17807963490486145,0.8555549681186676
303,0.6772797703742981,0.17810282111167908,0.8553825914859772
304,0.6770081520080566,0.17818060517311096,0.8551887571811676
305,0.6769000291824341,0.17815600335597992,0.855056032538414
306,0.676620602607727,0.1782337725162506,0.8548543751239777
307,0.6764955520629883,0.1782694160938263,0.8547649681568146
308,0.6760287284851074,0.17847223579883575,0.8545009642839432
309,0.6756975054740906,0.17855694890022278,0.8542544543743134
310,0.675704836845398,0.1784188449382782,0.8541236817836761
311,0.67558753490448,0.1784910410642624,0.8540785759687424
312,0.6751121282577515,0.1785934418439865,0.853705570101738
313,0.6746800541877747,0.1787961721420288,0.8534762263298035
314,0.6743332743644714,0.1788119226694107,0.8531451970338821
315,0.6740280389785767,0.17890383303165436,0.852931872010231
316,0.6738359332084656,0.1789231300354004,0.852759063243866
317,0.6733044385910034,0.17918436229228973,0.8524888008832932
318,0.6729536056518555,0.17923028767108917,0.8521838933229446
319,0.6728173494338989,0.17907223105430603,0.851889580488205
320,0.6726443767547607,0.1790098249912262,0.8516542017459869
321,0.6724514365196228,0.17901059985160828,0.8514620363712311
322,0.6722210645675659,0.1790389120578766,0.8512599766254425
323,0.6719020009040833,0.1791587918996811,0.8510607928037643
324,0.6714800000190735,0.1793355941772461,0.8508155941963196
325,0.6713514924049377,0.1792360544204712,0.8505875468254089
326,0.671019971370697,0.17924216389656067,0.8502621352672577
327,0.6708589196205139,0.17930783331394196,0.8501667529344559
328,0.6707422733306885,0.17926335334777832,0.8500056266784668
329,0.6706124544143677,0.17925427854061127,0.8498667329549789
330,0.6703234314918518,0.1793949007987976,0.8497183322906494
331,0.6699057817459106,0.17959579825401306,0.8495015799999237
332,0.6694949269294739,0.1796560287475586,0.8491509556770325
333,0.6690027117729187,0.1798333078622818,0.8488360196352005
334,0.6687505841255188,0.18006306886672974,0.8488136529922485
335,0.6684619784355164,0.18005616962909698,0.8485181480646133
336,0.6682011485099792,0.18002821505069733,0.8482293635606766
337,0.6679757237434387,0.17992179095745087,0.8478975147008896
338,0.6679431200027466,0.17986901104450226,0.8478121310472488
339,0.6679192185401917,0.1799212545156479,0.8478404730558395
340,0.6678141355514526,0.17981493473052979,0.8476290702819824
341,0.6679310202598572,0.17978470027446747,0.8477157205343246
342,0.6680487990379333,0.17975683510303497,0.8478056341409683
343,0.6679682731628418,0.1797942966222763,0.8477625697851181
344,0.6680368781089783,0.17974644899368286,0.8477833271026611
345,0.668006956577301,0.1797381341457367,0.8477450907230377
346,0.6679460406303406,0.17970724403858185,0.8476532846689224
347,0.6675993204116821,0.18001505732536316,0.8476143777370453
348,0.6674782037734985,0.1799878031015396,0.8474660068750381
349,0.6673162579536438,0.18008030951023102,0.8473965674638748
350,0.6673688888549805,0.1801251769065857,0.8474940657615662
351,0.6670910716056824,0.18010425567626953,0.8471953272819519
352,0.6666345596313477,0.18032516539096832,0.846959725022316
353,0.6661052107810974,0.18056273460388184,0.8466679453849792
354,0.666114330291748,0.18045000731945038,0.8465643376111984
355,0.6657625436782837,0.18050669133663177,0.8462692350149155
356,0.6656793355941772,0.18054522573947906,0.8462245613336563
357,0.6654208898544312,0.18066178262233734,0.8460826724767685
358,0.6650404334068298,0.18080207705497742,0.8458425104618073
359,0.6649401187896729,0.18067440390586853,0.8456145226955414
360,0.6646397709846497,0.18067003786563873,0.8453098088502884
361,0.664442777633667,0.18069836497306824,0.8451411426067352
362,0.6641960144042969,0.1806793510913849,0.8448753654956818
363,0.6638351678848267,0.1808324158191681,0.8446675837039948
364,0.6636970043182373,0.18075700104236603,0.8444540053606033
365,0.6636566519737244,0.1806296706199646,0.844286322593689
366,0.6635765433311462,0.18065151572227478,0.844228059053421
367,0.6634200215339661,0.18069376051425934,0.8441137820482254
368,0.6634103059768677,0.18068301677703857,0.8440933227539062
369,0.6632305979728699,0.18071608245372772,0.8439466804265976
370,0.663049042224884,0.18063639104366302,0.8436854332685471
371,0.6627936363220215,0.18077202141284943,0.8435656577348709
372,0.6625612378120422,0.18077406287193298,0.8433353006839752
373,0.662591814994812,0.18080580234527588,0.8433976173400879
374,0.6623564958572388,0.180993914604187,0.8433504104614258
375,0.6620950698852539,0.18105889856815338,0.8431539684534073
376,0.6619138717651367,0.18115004897117615,0.8430639207363129
377,0.661910355091095,0.1810281127691269,0.8429384678602219
378,0.661758542060852,0.18109577894210815,0.8428543210029602
379,0.6613259315490723,0.18139685690402985,0.8427227884531021
380,0.6611555814743042,0.18144753575325012,0.8426031172275543
381,0.661039412021637,0.18151815235614777,0.8425575643777847
382,0.6608836054801941,0.18175961077213287,0.842643216252327
383,0.6606044769287109,0.18180273473262787,0.8424072116613388
384,0.6604012846946716,0.18186485767364502,0.8422661423683167
385,0.6601260900497437,0.1818886548280716,0.8420147448778152
386,0.659863293170929,0.18193556368350983,0.8417988568544388
387,0.6599968671798706,0.18180833756923676,0.8418052047491074
388,0.6599357724189758,0.18172115087509155,0.8416569232940674
389,0.6599555611610413,0.18168401718139648,0.8416395783424377
390,0.6600427031517029,0.18162523210048676,0.8416679352521896
391,0.6598262190818787,0.1816994845867157,0.8415257036685944
392,0.6596176028251648,0.18183240294456482,0.8414500057697296
393,0.6592791080474854,0.18188311159610748,0.8411622196435928
394,0.6590967774391174,0.18181076645851135,0.8409075438976288
395,0.6588756442070007,0.1818416714668274,0.8407173156738281
396,0.6587741374969482,0.18199552595615387,0.8407696634531021
397,0.6584492325782776,0.18207569420337677,0.8405249267816544
398,0.6582335829734802,0.18213503062725067,0.8403686136007309
399,0.6581197381019592,0.18205104768276215,0.8401707857847214
400,0.6581724286079407,0.1819707453250885,0.8401431739330292
401,0.6580439805984497,0.18202534317970276,0.8400693237781525
402,0.6577966809272766,0.1820577085018158,0.8398543894290924
403,0.6576401591300964,0.18210530281066895,0.8397454619407654
404,0.6575636863708496,0.18212442100048065,0.8396881073713303
405,0.6573629975318909,0.1821446716785431,0.839507669210434
406,0.6572445631027222,0.1821759045124054,0.8394204676151276
407,0.6571454405784607,0.1821553260087967,0.8393007665872574
408,0.6572921276092529,0.1820784956216812,0.8393706232309341
409,0.6573121547698975,0.1819952130317688,0.8393073678016663
410,0.6573074460029602,0.18198499083518982,0.83929243683815
411,0.6576681733131409,0.18205344676971436,0.8397216200828552
412,0.6580607891082764,0.18211151659488678,0.8401723057031631
413,0.6581018567085266,0.18208663165569305,0.8401884883642197
414,0.6582345962524414,0.18198621273040771,0.8402208089828491
415,0.658359169960022,0.18198227882385254,0.8403414487838745
416,0.6585167646408081,0.18211011588573456,0.8406268805265427
417,0.6584340929985046,0.1822044551372528,0.8406385481357574
418,0.6583528518676758,0.18219397962093353,0.8405468314886093
419,0.6581255197525024,0.1821591854095459,0.8402847051620483
420,0.6577799320220947,0.18221664428710938,0.8399965763092041
421,0.6576588153839111,0.18226449191570282,0.839923307299614
422,0.6575654149055481,0.18226924538612366,0.8398346602916718
423,0.6574046015739441,0.1822943389415741,0.8396989405155182
424,0.6573014259338379,0.1822667121887207,0.8395681381225586
425,0.6572425961494446,0.18228760361671448,0.8395301997661591
426,0.6571281552314758,0.18220587074756622,0.839334025979042
427,0.6571530699729919,0.1821138560771942,0.8392669260501862
428,0.6571599245071411,0.1821427345275879,0.839302659034729
429,0.6570308208465576,0.18218004703521729,0.8392108678817749
430,0.6570442914962769,0.18210043013095856,0.8391447216272354
431,0.6567991971969604,0.18222831189632416,0.8390275090932846
432,0.6567294597625732,0.18221929669380188,0.8389487564563751
433,0.6565561294555664,0.18214870989322662,0.838704839348793
434,0.6563182473182678,0.18208055198192596,0.8383987993001938
435,0.6561574339866638,0.18201658129692078,0.8381740152835846
436,0.6560858488082886,0.18194657564163208,0.8380324244499207
437,0.655950129032135,0.18204310536384583,0.8379932343959808
438,0.655725359916687,0.1820354461669922,0.8377608060836792
439,0.6557167768478394,0.18198460340499878,0.8377013802528381
440,0.655639111995697,0.18185710906982422,0.8374962210655212
441,0.6554659008979797,0.18186908960342407,0.8373349905014038
442,0.6553438901901245,0.18186146020889282,0.8372053503990173
443,0.6552169919013977,0.1818249672651291,0.8370419591665268
444,0.6550868153572083,0.18170574307441711,0.8367925584316254
445,0.6550256013870239,0.18160095810890198,0.8366265594959259
446,0.6550177931785583,0.18156559765338898,0.8365833908319473
447,0.6549795269966125,0.18143175542354584,0.8364112824201584
448,0.6549956202507019,0.18136511743068695,0.8363607376813889
449,0.6548914313316345,0.18127445876598358,0.8361658900976181
450,0.6549487709999084,0.18119682371616364,0.8361455947160721
451,0.6548066735267639,0.1812324970960617,0.8360391706228256
452,0.654895544052124,0.18126586079597473,0.8361614048480988
453,0.6549895405769348,0.18120679259300232,0.8361963331699371
454,0.6551539301872253,0.181211918592453,0.8363658487796783
455,0.6551111936569214,0.18115250766277313,0.8362637013196945
456,0.6551448702812195,0.18116508424282074,0.8363099545240402
457,0.6549112200737,0.18126404285430908,0.836175262928009
458,0.6549475789070129,0.18120135366916656,0.8361489325761795
459,0.6549568772315979,0.18110698461532593,0.8360638618469238
460,0.6550326943397522,0.18104471266269684,0.836077407002449
461,0.6551100015640259,0.1809612661600113,0.8360712677240372
462,0.6552312970161438,0.18093577027320862,0.8361670672893524
463,0.6550495624542236,0.18113097548484802,0.8361805379390717
464,0.6548969149589539,0.18110939860343933,0.8360063135623932
465,0.6547810435295105,0.18121960759162903,0.8360006511211395
466,0.654621422290802,0.1812683343887329,0.8358897566795349
467,0.6544023752212524,0.1813206672668457,0.8357230424880981
468,0.654441773891449,0.1812363713979721,0.8356781452894211
469,0.6543332934379578,0.18119721114635468,0.8355305045843124
470,0.6542324423789978,0.1812158077955246,0.8354482501745224
471,0.6543757915496826,0.18114615976810455,0.8355219513177872
472,0.6544034481048584,0.18108585476875305,0.8354893028736115
473,0.6543799042701721,0.1811164766550064,0.8354963809251785
474,0.654403567314148,0.1810581088066101,0.8354616761207581
475,0.6544027924537659,0.18108147382736206,0.8354842662811279
476,0.6540791988372803,0.18111059069633484,0.8351897895336151
477,0.6537458896636963,0.18127059936523438,0.8350164890289307
478,0.6536915898323059,0.18125352263450623,0.8349451124668121
479,0.6538516283035278,0.18121200799942017,0.835063636302948
480,0.6538392901420593,0.18112947046756744,0.8349687606096268
481,0.6538150310516357,0.1810901165008545,0.8349051475524902
482,0.6537287831306458,0.18110735714435577,0.8348361402750015
483,0.6536178588867188,0.18115544319152832,0.8347733020782471
